#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-293EFB575B970D3-2F5FE9434E18A6E
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:46:53	Run time	0:00:07:10
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#4083 - >lcl|AP007255.1_prot_BAE52887.1_4083 [locus_tag=amb4083] [protein=Nicotinic acid mononucleotide adenylyltransferase] [protein_id=BAE52887.1] [location=4485765..4486376] [gbkey=CDS]	specific	223985	13	201	3.37713e-38	130.486	COG1057	NadD	 - 	cl00015
Q#4083 - >lcl|AP007255.1_prot_BAE52887.1_4083 [locus_tag=amb4083] [protein=Nicotinic acid mononucleotide adenylyltransferase] [protein_id=BAE52887.1] [location=4485765..4486376] [gbkey=CDS]	superfamily	320711	13	201	3.37713e-38	130.486	cl00015	nt_trans superfamily	 - 	 - 
Q#4084 - >lcl|AP007255.1_prot_BAE52888.1_4084 [locus_tag=amb4084] [protein=Uncharacterized conserved protein] [protein_id=BAE52888.1] [location=4486804..4487262] [gbkey=CDS]	specific	224492	1	151	2.81341e-56	172.794	COG1576	RlmH	 - 	cl00679
Q#4084 - >lcl|AP007255.1_prot_BAE52888.1_4084 [locus_tag=amb4084] [protein=Uncharacterized conserved protein] [protein_id=BAE52888.1] [location=4486804..4487262] [gbkey=CDS]	superfamily	321111	1	151	2.81341e-56	172.794	cl00679	SPOUT_MTase superfamily	 - 	 - 
Q#4086 - >lcl|AP007255.1_prot_BAE52890.1_4086 [locus_tag=amb4086] [protein=SAM-dependent methyltransferase] [protein_id=BAE52890.1] [location=complement(4487864..4488562)] [gbkey=CDS]	non-specific	225136	48	225	2.6858e-11	61.126	COG2226	UbiE	N	cl17173
Q#4086 - >lcl|AP007255.1_prot_BAE52890.1_4086 [locus_tag=amb4086] [protein=SAM-dependent methyltransferase] [protein_id=BAE52890.1] [location=complement(4487864..4488562)] [gbkey=CDS]	superfamily	327401	48	225	2.6858e-11	61.126	cl17173	AdoMet_MTases superfamily	N	 - 
Q#4087 - >lcl|AP007255.1_prot_BAE52891.1_4087 [locus_tag=amb4087] [protein=Predicted rRNA methylase] [protein_id=BAE52891.1] [location=complement(4488559..4488894)] [gbkey=CDS]	non-specific	223297	1	85	1.1099e-24	90.726	COG0219	TrmL	N	cl21505
Q#4087 - >lcl|AP007255.1_prot_BAE52891.1_4087 [locus_tag=amb4087] [protein=Predicted rRNA methylase] [protein_id=BAE52891.1] [location=complement(4488559..4488894)] [gbkey=CDS]	superfamily	328760	1	85	1.1099e-24	90.726	cl21505	SpoU_methylase superfamily	N	 - 
Q#4088 - >lcl|AP007255.1_prot_BAE52892.1_4088 [locus_tag=amb4088] [protein=Ubiquinol-cytochrome C reductase iron-sulfur subunit] [protein_id=BAE52892.1] [location=4489196..4489750] [gbkey=CDS]	specific	223795	13	184	3.83573e-55	172.321	COG0723	QcrA	 - 	cl26686
Q#4088 - >lcl|AP007255.1_prot_BAE52892.1_4088 [locus_tag=amb4088] [protein=Ubiquinol-cytochrome C reductase iron-sulfur subunit] [protein_id=BAE52892.1] [location=4489196..4489750] [gbkey=CDS]	superfamily	331507	13	184	3.83573e-55	172.321	cl26686	QcrA superfamily	 - 	 - 
Q#4089 - >lcl|AP007255.1_prot_BAE52893.1_4089 [locus_tag=amb4089] [protein=Cytochrome b/c1] [protein_id=BAE52893.1] [location=4489762..4491756] [gbkey=CDS]	specific	224209	4	398	3.18098e-140	414.439	COG1290	QcrB	 - 	cl27766
Q#4089 - >lcl|AP007255.1_prot_BAE52893.1_4089 [locus_tag=amb4089] [protein=Cytochrome b/c1] [protein_id=BAE52893.1] [location=4489762..4491756] [gbkey=CDS]	superfamily	332587	4	398	3.18098e-140	414.439	cl27766	QcrB superfamily	 - 	 - 
Q#4089 - >lcl|AP007255.1_prot_BAE52893.1_4089 [locus_tag=amb4089] [protein=Cytochrome b/c1] [protein_id=BAE52893.1] [location=4489762..4491756] [gbkey=CDS]	specific	225413	435	664	1.02643e-59	200.325	COG2857	CYT1	 - 	cl28187
Q#4089 - >lcl|AP007255.1_prot_BAE52893.1_4089 [locus_tag=amb4089] [protein=Cytochrome b/c1] [protein_id=BAE52893.1] [location=4489762..4491756] [gbkey=CDS]	superfamily	225413	435	664	1.02643e-59	200.325	cl28187	CYT1 superfamily	 - 	 - 
Q#4090 - >lcl|AP007255.1_prot_BAE52894.1_4090 [locus_tag=amb4090] [protein=ABC-type multidrug transport system, ATPase and permease components] [protein_id=BAE52894.1] [location=4491900..4493750] [gbkey=CDS]	specific	224055	51	607	0	547.798	COG1132	MdlB	 - 	cl26602
Q#4090 - >lcl|AP007255.1_prot_BAE52894.1_4090 [locus_tag=amb4090] [protein=ABC-type multidrug transport system, ATPase and permease components] [protein_id=BAE52894.1] [location=4491900..4493750] [gbkey=CDS]	superfamily	331423	51	607	0	547.798	cl26602	SunT superfamily	 - 	 - 
Q#4091 - >lcl|AP007255.1_prot_BAE52895.1_4091 [locus_tag=amb4091] [protein=Uncharacterized protein conserved in bacteria] [protein_id=BAE52895.1] [location=4493756..4494466] [gbkey=CDS]	specific	225032	3	193	1.74996e-64	199.118	COG2121	COG2121	 - 	cl17185
Q#4091 - >lcl|AP007255.1_prot_BAE52895.1_4091 [locus_tag=amb4091] [protein=Uncharacterized protein conserved in bacteria] [protein_id=BAE52895.1] [location=4493756..4494466] [gbkey=CDS]	superfamily	327403	3	193	1.74996e-64	199.118	cl17185	LPLAT superfamily	 - 	 - 
Q#4092 - >lcl|AP007255.1_prot_BAE52896.1_4092 [locus_tag=amb4092] [protein=3-deoxy-D-manno-octulosonic-acid transferase] [protein_id=BAE52896.1] [location=4494463..4495737] [gbkey=CDS]	specific	224436	4	414	4.76318e-143	413.99	COG1519	KdtA	 - 	cl28503
Q#4092 - >lcl|AP007255.1_prot_BAE52896.1_4092 [locus_tag=amb4092] [protein=3-deoxy-D-manno-octulosonic-acid transferase] [protein_id=BAE52896.1] [location=4494463..4495737] [gbkey=CDS]	superfamily	333323	4	414	4.76318e-143	413.99	cl28503	KdtA superfamily	 - 	 - 
Q#4093 - >lcl|AP007255.1_prot_BAE52897.1_4093 [locus_tag=amb4093] [protein=Tetraacyldisaccharide-1-P 4'-kinase] [protein_id=BAE52897.1] [location=4495724..4496701] [gbkey=CDS]	specific	224577	3	304	2.12415e-94	283.062	COG1663	LpxK	 - 	cl23778
Q#4093 - >lcl|AP007255.1_prot_BAE52897.1_4093 [locus_tag=amb4093] [protein=Tetraacyldisaccharide-1-P 4'-kinase] [protein_id=BAE52897.1] [location=4495724..4496701] [gbkey=CDS]	superfamily	329069	3	304	2.12415e-94	283.062	cl23778	LpxK superfamily	 - 	 - 
Q#4094 - >lcl|AP007255.1_prot_BAE52898.1_4094 [locus_tag=amb4094] [protein=Lauroyl/myristoyl acyltransferase] [protein_id=BAE52898.1] [location=4496698..4497567] [gbkey=CDS]	specific	224476	6	287	2.45324e-82	250.277	COG1560	HtrB	 - 	cl17185
Q#4094 - >lcl|AP007255.1_prot_BAE52898.1_4094 [locus_tag=amb4094] [protein=Lauroyl/myristoyl acyltransferase] [protein_id=BAE52898.1] [location=4496698..4497567] [gbkey=CDS]	superfamily	327403	6	287	2.45324e-82	250.277	cl17185	LPLAT superfamily	 - 	 - 
Q#4095 - >lcl|AP007255.1_prot_BAE52899.1_4095 [locus_tag=amb4095] [protein=Predicted SAM-dependent methyltransferase] [protein_id=BAE52899.1] [location=4497564..4498484] [gbkey=CDS]	non-specific	225485	103	263	3.70734e-21	91.7585	COG2933	RlmM	N	cl28485
Q#4095 - >lcl|AP007255.1_prot_BAE52899.1_4095 [locus_tag=amb4095] [protein=Predicted SAM-dependent methyltransferase] [protein_id=BAE52899.1] [location=4497564..4498484] [gbkey=CDS]	superfamily	333305	103	263	3.70734e-21	91.7585	cl28485	RlmM superfamily	N	 - 
Q#4097 - >lcl|AP007255.1_prot_BAE52901.1_4097 [locus_tag=amb4097] [protein=Nucleoside permease] [protein_id=BAE52901.1] [location=4499645..4500886] [gbkey=CDS]	non-specific	224883	4	413	2.09344e-86	268.333	COG1972	NupC	 - 	cl26873
Q#4097 - >lcl|AP007255.1_prot_BAE52901.1_4097 [locus_tag=amb4097] [protein=Nucleoside permease] [protein_id=BAE52901.1] [location=4499645..4500886] [gbkey=CDS]	superfamily	331694	4	413	2.09344e-86	268.333	cl26873	Nucleos_tra2_C superfamily	 - 	 - 
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	non-specific	227334	588	876	1.24089e-51	192.418	COG5001	COG5001	NC	cl25447
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	superfamily	330268	588	876	1.24089e-51	192.418	cl25447	COG5001 superfamily	NC	 - 
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	specific	223855	15	138	2.92518e-15	72.9552	COG0784	CheY	 - 	cl19078
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	superfamily	327498	15	138	2.92518e-15	72.9552	cl19078	REC superfamily	 - 	 - 
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	specific	225112	369	592	1.91108e-14	73.73	COG2202	PAS	 - 	cl25988
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	superfamily	330809	369	592	1.91108e-14	73.73	cl25988	PAS superfamily	 - 	 - 
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	specific	223715	273	359	9.17081e-06	48.5967	COG0642	BaeS	NC	cl27674
Q#4098 - >lcl|AP007255.1_prot_BAE52902.1_4098 [locus_tag=amb4098] [protein=Hypothetical signaling protein CC0091] [protein_id=BAE52902.1] [location=4500933..4503614] [gbkey=CDS]	superfamily	332495	273	359	9.17081e-06	48.5967	cl27674	BaeS superfamily	NC	 - 
Q#4099 - >lcl|AP007255.1_prot_BAE52903.1_4099 [locus_tag=amb4099] [protein=FOG: EAL domain] [protein_id=BAE52903.1] [location=4503623..4504042] [gbkey=CDS]	specific	225110	1	126	1.7602e-57	179.022	COG2200	EAL	N	cl27669
Q#4099 - >lcl|AP007255.1_prot_BAE52903.1_4099 [locus_tag=amb4099] [protein=FOG: EAL domain] [protein_id=BAE52903.1] [location=4503623..4504042] [gbkey=CDS]	superfamily	332490	1	126	1.7602e-57	179.022	cl27669	EAL superfamily	N	 - 
Q#4100 - >lcl|AP007255.1_prot_BAE52904.1_4100 [locus_tag=amb4100] [protein=FOG: CheY-like receiver] [protein_id=BAE52904.1] [location=4504063..4504434] [gbkey=CDS]	specific	223855	1	119	4.95332e-22	84.126	COG0784	CheY	 - 	cl19078
Q#4100 - >lcl|AP007255.1_prot_BAE52904.1_4100 [locus_tag=amb4100] [protein=FOG: CheY-like receiver] [protein_id=BAE52904.1] [location=4504063..4504434] [gbkey=CDS]	superfamily	327498	1	119	4.95332e-22	84.126	cl19078	REC superfamily	 - 	 - 
Q#4102 - >lcl|AP007255.1_prot_BAE52906.1_4102 [locus_tag=amb4102] [protein=TRAP-type uncharacterized transport system, periplasmic component] [protein_id=BAE52906.1] [location=4505622..4506698] [gbkey=CDS]	non-specific	225233	50	356	2.26515e-80	248.023	COG2358	Imp	 - 	cl26668
Q#4102 - >lcl|AP007255.1_prot_BAE52906.1_4102 [locus_tag=amb4102] [protein=TRAP-type uncharacterized transport system, periplasmic component] [protein_id=BAE52906.1] [location=4505622..4506698] [gbkey=CDS]	superfamily	331489	50	356	2.26515e-80	248.023	cl26668	Imp superfamily	 - 	 - 
Q#4103 - >lcl|AP007255.1_prot_BAE52907.1_4103 [locus_tag=amb4103] [protein=DNA polymerase III, gamma/tau subunits] [protein_id=BAE52907.1] [location=4506847..4508646] [gbkey=CDS]	specific	225369	13	384	2.50812e-174	504.245	COG2812	DnaX	C	cl26247
Q#4103 - >lcl|AP007255.1_prot_BAE52907.1_4103 [locus_tag=amb4103] [protein=DNA polymerase III, gamma/tau subunits] [protein_id=BAE52907.1] [location=4506847..4508646] [gbkey=CDS]	superfamily	331068	13	384	2.50812e-174	504.245	cl26247	DNA_pol3_delta2 superfamily	C	 - 
Q#4104 - >lcl|AP007255.1_prot_BAE52908.1_4104 [locus_tag=amb4104] [protein=Uncharacterized protein conserved in bacteria] [protein_id=BAE52908.1] [location=4508643..4508966] [gbkey=CDS]	specific	223790	1	104	6.21507e-32	107.72	COG0718	YbaB	 - 	cl00494
Q#4104 - >lcl|AP007255.1_prot_BAE52908.1_4104 [locus_tag=amb4104] [protein=Uncharacterized protein conserved in bacteria] [protein_id=BAE52908.1] [location=4508643..4508966] [gbkey=CDS]	superfamily	321004	1	104	6.21507e-32	107.72	cl00494	YbaB_DNA_bd superfamily	 - 	 - 
Q#4105 - >lcl|AP007255.1_prot_BAE52909.1_4105 [locus_tag=amb4105] [protein=Recombinational DNA repair protein (RecF pathway)] [protein_id=BAE52909.1] [location=4508991..4509584] [gbkey=CDS]	specific	223430	1	197	2.08348e-92	267.903	COG0353	RecR	 - 	cl27459
Q#4105 - >lcl|AP007255.1_prot_BAE52909.1_4105 [locus_tag=amb4105] [protein=Recombinational DNA repair protein (RecF pathway)] [protein_id=BAE52909.1] [location=4508991..4509584] [gbkey=CDS]	superfamily	332280	1	197	2.08348e-92	267.903	cl27459	RecR superfamily	 - 	 - 
Q#4106 - >lcl|AP007255.1_prot_BAE52910.1_4106 [locus_tag=amb4106] [protein=Glutathione S-transferase] [protein_id=BAE52910.1] [location=complement(4509770..4510396)] [gbkey=CDS]	specific	223698	13	208	7.39352e-32	114.522	COG0625	GstA	 - 	cl25459
Q#4106 - >lcl|AP007255.1_prot_BAE52910.1_4106 [locus_tag=amb4106] [protein=Glutathione S-transferase] [protein_id=BAE52910.1] [location=complement(4509770..4510396)] [gbkey=CDS]	superfamily	330280	13	208	7.39352e-32	114.522	cl25459	GstA superfamily	 - 	 - 
Q#4107 - >lcl|AP007255.1_prot_BAE52911.1_4107 [locus_tag=amb4107] [protein=Leucyl aminopeptidase] [protein_id=BAE52911.1] [location=4510477..4511862] [gbkey=CDS]	non-specific	223338	111	458	5.55885e-149	433.217	COG0260	PepB	N	cl27129
Q#4107 - >lcl|AP007255.1_prot_BAE52911.1_4107 [locus_tag=amb4107] [protein=Leucyl aminopeptidase] [protein_id=BAE52911.1] [location=4510477..4511862] [gbkey=CDS]	superfamily	331950	111	458	5.55885e-149	433.217	cl27129	Peptidase_M17 superfamily	N	 - 
Q#4108 - >lcl|AP007255.1_prot_BAE52912.1_4108 [locus_tag=amb4108] [protein=Trk-type K+ transport systems, membrane components] [protein_id=BAE52912.1] [location=4511927..4513375] [gbkey=CDS]	specific	223246	3	482	2.21067e-93	291.912	COG0168	TrkG	 - 	cl28089
Q#4108 - >lcl|AP007255.1_prot_BAE52912.1_4108 [locus_tag=amb4108] [protein=Trk-type K+ transport systems, membrane components] [protein_id=BAE52912.1] [location=4511927..4513375] [gbkey=CDS]	superfamily	332910	3	482	2.21067e-93	291.912	cl28089	TrkG superfamily	 - 	 - 
Q#4109 - >lcl|AP007255.1_prot_BAE52913.1_4109 [locus_tag=amb4109] [protein=Trk-type K+ transport systems, membrane components] [protein_id=BAE52913.1] [location=4513383..4514831] [gbkey=CDS]	specific	223246	3	482	1.44495e-84	268.8	COG0168	TrkG	 - 	cl28089
Q#4109 - >lcl|AP007255.1_prot_BAE52913.1_4109 [locus_tag=amb4109] [protein=Trk-type K+ transport systems, membrane components] [protein_id=BAE52913.1] [location=4513383..4514831] [gbkey=CDS]	superfamily	332910	3	482	1.44495e-84	268.8	cl28089	TrkG superfamily	 - 	 - 
Q#4110 - >lcl|AP007255.1_prot_BAE52914.1_4110 [locus_tag=amb4110] [protein=hypothetical protein] [protein_id=BAE52914.1] [location=complement(4514850..4515422)] [gbkey=CDS]	non-specific	225685	7	180	1.19132e-05	43.9856	COG3143	CheZ	 - 	cl01219
Q#4110 - >lcl|AP007255.1_prot_BAE52914.1_4110 [locus_tag=amb4110] [protein=hypothetical protein] [protein_id=BAE52914.1] [location=complement(4514850..4515422)] [gbkey=CDS]	superfamily	321395	7	180	1.19132e-05	43.9856	cl01219	CheZ superfamily	 - 	 - 
Q#4111 - >lcl|AP007255.1_prot_BAE52915.1_4111 [locus_tag=amb4111] [protein=Putative periplasmic protein kinase ArgK and related GTPase of G3E family] [protein_id=BAE52915.1] [location=complement(4515505..4516494)] [gbkey=CDS]	specific	224617	5	327	1.97693e-129	372.043	COG1703	ArgK	 - 	cl21455
Q#4111 - >lcl|AP007255.1_prot_BAE52915.1_4111 [locus_tag=amb4111] [protein=Putative periplasmic protein kinase ArgK and related GTPase of G3E family] [protein_id=BAE52915.1] [location=complement(4515505..4516494)] [gbkey=CDS]	superfamily	328724	5	327	1.97693e-129	372.043	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#4113 - >lcl|AP007255.1_prot_BAE52917.1_4113 [locus_tag=amb4113] [protein=Thermostable carboxypeptidase 1] [protein_id=BAE52917.1] [location=complement(4517104..4518642)] [gbkey=CDS]	non-specific	225199	15	512	0	585.804	COG2317	YpwA	 - 	cl14813
Q#4113 - >lcl|AP007255.1_prot_BAE52917.1_4113 [locus_tag=amb4113] [protein=Thermostable carboxypeptidase 1] [protein_id=BAE52917.1] [location=complement(4517104..4518642)] [gbkey=CDS]	superfamily	326357	15	512	0	585.804	cl14813	GluZincin superfamily	 - 	 - 
Q#4114 - >lcl|AP007255.1_prot_BAE52918.1_4114 [locus_tag=amb4114] [protein=Uncharacterized protein involved in an early stage of isoprenoid biosynthesis] [protein_id=BAE52918.1] [location=4518708..4519376] [gbkey=CDS]	non-specific	225697	6	219	1.14236e-90	265.183	COG3155	ElbB	 - 	cl00020
Q#1 - >lcl|AP007255.1_prot_BAE52918.1_4114 [locus_tag=amb4114] [protein=Uncharacterized protein involved in an early stage of isoprenoid biosynthesis] [protein_id=BAE52918.1] [location=4518708..4519376] [gbkey=CDS]	superfamily	320716	6	219	1.14236e-90	265.183	cl00020	GAT_1 superfamily	 - 	 - 
Q#4115 - >lcl|AP007255.1_prot_BAE52919.1_4115 [locus_tag=amb4115] [protein=Pseudouridine synthase] [protein_id=BAE52919.1] [location=4519514..4520536] [gbkey=CDS]	specific	223208	30	337	1.86183e-86	261.079	COG0130	TruB	 - 	cl27547
Q#4115 - >lcl|AP007255.1_prot_BAE52919.1_4115 [locus_tag=amb4115] [protein=Pseudouridine synthase] [protein_id=BAE52919.1] [location=4519514..4520536] [gbkey=CDS]	superfamily	332368	30	337	1.86183e-86	261.079	cl27547	TruB_N superfamily	 - 	 - 
Q#4116 - >lcl|AP007255.1_prot_BAE52920.1_4116 [locus_tag=amb4116] [protein=Ribosomal protein S15P/S13E] [protein_id=BAE52920.1] [location=4520546..4520815] [gbkey=CDS]	specific	223262	1	89	5.37167e-40	126.916	COG0184	RpsO	 - 	cl00349
Q#4116 - >lcl|AP007255.1_prot_BAE52920.1_4116 [locus_tag=amb4116] [protein=Ribosomal protein S15P/S13E] [protein_id=BAE52920.1] [location=4520546..4520815] [gbkey=CDS]	superfamily	320923	1	89	5.37167e-40	126.916	cl00349	S15_NS1_EPRS_RNA-bind superfamily	 - 	 - 
Q#4117 - >lcl|AP007255.1_prot_BAE52921.1_4117 [locus_tag=amb4117] [protein=Polyribonucleotide nucleotidyltransferase] [protein_id=BAE52921.1] [location=4520986..4523148] [gbkey=CDS]	specific	224106	3	695	0	1114.19	COG1185	Pnp	 - 	cl28255
Q#4117 - >lcl|AP007255.1_prot_BAE52921.1_4117 [locus_tag=amb4117] [protein=Polyribonucleotide nucleotidyltransferase] [protein_id=BAE52921.1] [location=4520986..4523148] [gbkey=CDS]	superfamily	333075	3	695	0	1114.19	cl28255	Pnp superfamily	 - 	 - 
Q#4118 - >lcl|AP007255.1_prot_BAE52922.1_4118 [locus_tag=amb4118] [protein=Predicted endonuclease containing a URI domain] [protein_id=BAE52922.1] [location=4523317..4523601] [gbkey=CDS]	specific	225383	5	90	1.7226e-34	113.192	COG2827	YhbQ	 - 	cl15257
Q#4118 - >lcl|AP007255.1_prot_BAE52922.1_4118 [locus_tag=amb4118] [protein=Predicted endonuclease containing a URI domain] [protein_id=BAE52922.1] [location=4523317..4523601] [gbkey=CDS]	superfamily	326551	5	90	1.7226e-34	113.192	cl15257	GIY-YIG_SF superfamily	 - 	 - 
Q#4119 - >lcl|AP007255.1_prot_BAE52923.1_4119 [locus_tag=amb4119] [protein=Peptide methionine sulfoxide reductase msrB] [protein_id=BAE52923.1] [location=4523711..4524115] [gbkey=CDS]	specific	223307	10	132	1.00614e-79	230.974	COG0229	MsrB	 - 	cl15841
Q#4119 - >lcl|AP007255.1_prot_BAE52923.1_4119 [locus_tag=amb4119] [protein=Peptide methionine sulfoxide reductase msrB] [protein_id=BAE52923.1] [location=4523711..4524115] [gbkey=CDS]	superfamily	326658	10	132	1.00614e-79	230.974	cl15841	SelR superfamily	 - 	 - 
Q#4120 - >lcl|AP007255.1_prot_BAE52924.1_4120 [locus_tag=amb4120] [protein=Uncharacterized conserved protein] [protein_id=BAE52924.1] [location=complement(4524096..4524350)] [gbkey=CDS]	non-specific	226976	8	79	2.13377e-33	111.57	COG4628	COG4628	C	cl01894
Q#4120 - >lcl|AP007255.1_prot_BAE52924.1_4120 [locus_tag=amb4120] [protein=Uncharacterized conserved protein] [protein_id=BAE52924.1] [location=complement(4524096..4524350)] [gbkey=CDS]	superfamily	321720	8	79	2.13377e-33	111.57	cl01894	VF530 superfamily	C	 - 
Q#4121 - >lcl|AP007255.1_prot_BAE52925.1_4121 [locus_tag=amb4121] [protein=Purine nucleoside phosphorylase] [protein_id=BAE52925.1] [location=4524425..4525312] [gbkey=CDS]	specific	223084	7	251	1.78535e-89	266.84	COG0005	XapA	 - 	cl26355
Q#4121 - >lcl|AP007255.1_prot_BAE52925.1_4121 [locus_tag=amb4121] [protein=Purine nucleoside phosphorylase] [protein_id=BAE52925.1] [location=4524425..4525312] [gbkey=CDS]	superfamily	223084	7	251	1.78535e-89	266.84	cl26355	XapA superfamily	 - 	 - 
Q#4122 - >lcl|AP007255.1_prot_BAE52926.1_4122 [locus_tag=amb4122] [protein=hypothetical protein] [protein_id=BAE52926.1] [location=4526403..4526954] [gbkey=CDS]	specific	223515	1	183	2.83114e-09	54.9543	COG0438	RfaB	N	cl28208
Q#4122 - >lcl|AP007255.1_prot_BAE52926.1_4122 [locus_tag=amb4122] [protein=hypothetical protein] [protein_id=BAE52926.1] [location=4526403..4526954] [gbkey=CDS]	superfamily	333028	1	183	2.83114e-09	54.9543	cl28208	RfaB superfamily	N	 - 
Q#4123 - >lcl|AP007255.1_prot_BAE52927.1_4123 [locus_tag=amb4123] [protein=Predicted translation initiation factor 2B subunit] [protein_id=BAE52927.1] [location=4527157..4528245] [gbkey=CDS]	non-specific	223260	8	360	7.56279e-150	425.923	COG0182	MtnA	 - 	cl00348
Q#4123 - >lcl|AP007255.1_prot_BAE52927.1_4123 [locus_tag=amb4123] [protein=Predicted translation initiation factor 2B subunit] [protein_id=BAE52927.1] [location=4527157..4528245] [gbkey=CDS]	superfamily	320922	8	360	7.56279e-150	425.923	cl00348	IF-2B superfamily	 - 	 - 
Q#4124 - >lcl|AP007255.1_prot_BAE52928.1_4124 [locus_tag=amb4124] [protein=DNA recombination protein rmuC homolog] [protein_id=BAE52928.1] [location=complement(4528373..4529743)] [gbkey=CDS]	non-specific	224241	22	442	5.56233e-98	301.233	COG1322	RmuC	 - 	cl25857
Q#4124 - >lcl|AP007255.1_prot_BAE52928.1_4124 [locus_tag=amb4124] [protein=DNA recombination protein rmuC homolog] [protein_id=BAE52928.1] [location=complement(4528373..4529743)] [gbkey=CDS]	superfamily	330678	22	442	5.56233e-98	301.233	cl25857	RmuC superfamily	 - 	 - 
Q#4125 - >lcl|AP007255.1_prot_BAE52929.1_4125 [locus_tag=amb4125] [protein=N6-adenine-specific methylase] [protein_id=BAE52929.1] [location=complement(4529747..4530301)] [gbkey=CDS]	non-specific	223813	1	181	1.00515e-54	171.254	COG0742	RsmD	 - 	cl17173
Q#4125 - >lcl|AP007255.1_prot_BAE52929.1_4125 [locus_tag=amb4125] [protein=N6-adenine-specific methylase] [protein_id=BAE52929.1] [location=complement(4529747..4530301)] [gbkey=CDS]	superfamily	327401	1	181	1.00515e-54	171.254	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#4126 - >lcl|AP007255.1_prot_BAE52930.1_4126 [locus_tag=amb4126] [protein=16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthase] [protein_id=BAE52930.1] [location=complement(4530276..4531322)] [gbkey=CDS]	specific	224108	50	270	3.9201e-88	264.875	COG1187	RsuA	 - 	cl28495
Q#4126 - >lcl|AP007255.1_prot_BAE52930.1_4126 [locus_tag=amb4126] [protein=16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthase] [protein_id=BAE52930.1] [location=complement(4530276..4531322)] [gbkey=CDS]	superfamily	333315	50	270	3.9201e-88	264.875	cl28495	RsuA superfamily	 - 	 - 
Q#4127 - >lcl|AP007255.1_prot_BAE52931.1_4127 [locus_tag=amb4127] [protein=Predicted glutamine amidotransferase] [protein_id=BAE52931.1] [location=complement(4531319..4532032)] [gbkey=CDS]	specific	224982	6	237	1.0303e-84	251.865	COG2071	PuuD	 - 	cl26858
Q#4127 - >lcl|AP007255.1_prot_BAE52931.1_4127 [locus_tag=amb4127] [protein=Predicted glutamine amidotransferase] [protein_id=BAE52931.1] [location=complement(4531319..4532032)] [gbkey=CDS]	superfamily	331679	6	237	1.0303e-84	251.865	cl26858	Peptidase_C26 superfamily	 - 	 - 
Q#4128 - >lcl|AP007255.1_prot_BAE52932.1_4128 [locus_tag=amb4128] [protein=L-lactate permease] [protein_id=BAE52932.1] [location=complement(4532125..4534380)] [gbkey=CDS]	specific	224535	217	749	0	589.601	COG1620	LldP	 - 	cl00701
Q#4128 - >lcl|AP007255.1_prot_BAE52932.1_4128 [locus_tag=amb4128] [protein=L-lactate permease] [protein_id=BAE52932.1] [location=complement(4532125..4534380)] [gbkey=CDS]	superfamily	294462	217	749	0	589.601	cl00701	Lactate_perm superfamily	 - 	 - 
Q#4129 - >lcl|AP007255.1_prot_BAE52933.1_4129 [locus_tag=amb4129] [protein=Fe-S oxidoreductase] [protein_id=BAE52933.1] [location=4534607..4535407] [gbkey=CDS]	specific	223325	27	262	2.40857e-61	197.859	COG0247	GlpC	N	cl27372
Q#4129 - >lcl|AP007255.1_prot_BAE52933.1_4129 [locus_tag=amb4129] [protein=Fe-S oxidoreductase] [protein_id=BAE52933.1] [location=4534607..4535407] [gbkey=CDS]	superfamily	332193	27	262	2.40857e-61	197.859	cl27372	CCG superfamily	N	 - 
